cs	popsize	wij	s	f	inithom	inithet	p	naa	ntrial	q	err
8	1000	(1.000000,0.900000,0.900000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,0.900000,0.900000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
21	1000	(1.000000,0.900000,0.900000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
34	1000	(1.000000,0.900000,0.900000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
55	1000	(1.000000,0.900000,0.900000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
89	1000	(1.000000,0.900000,0.900000)	0.100000	1.000000	1	2	0.002000	5	100230000	4.988526e-08	4.372636e-08
144	1000	(1.000000,0.900000,0.900000)	0.100000	1.000000	1	2	0.002000	396	9690000	4.086687e-05	4.025048e-06
233	1000	(1.000000,0.900000,0.900000)	0.100000	1.000000	1	2	0.002000	876	400000	2.190000e-03	1.448679e-04
377	1000	(1.000000,0.900000,0.900000)	0.100000	1.000000	1	2	0.002000	6108	250000	2.443200e-02	6.051936e-04
610	1000	(1.000000,0.900000,0.900000)	0.100000	1.000000	1	2	0.002000	23084	240000	9.618333e-02	1.179616e-03
987	1000	(1.000000,0.900000,0.900000)	0.100000	1.000000	1	2	0.002000	47379	240000	1.974125e-01	1.592517e-03
1597	1000	(1.000000,0.900000,0.900000)	0.100000	1.000000	1	2	0.002000	65894	240000	2.745583e-01	1.785538e-03
2584	1000	(1.000000,0.900000,0.900000)	0.100000	1.000000	1	2	0.002000	76997	240000	3.208208e-01	1.867557e-03
4181	1000	(1.000000,0.900000,0.900000)	0.100000	1.000000	1	2	0.002000	79938	240000	3.330750e-01	1.885645e-03
6765	1000	(1.000000,0.900000,0.900000)	0.100000	1.000000	1	2	0.002000	80810	240000	3.367083e-01	1.890731e-03
1	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	0	1	0.000500	6268	250000	2.507200e-02	6.128678e-04
2	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	0	1	0.000500	1	100230000	9.977053e-09	1.955502e-08
55	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	0	1	0.000500	388	79060000	4.907665e-06	4.883307e-07
89	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	0	1	0.000500	448	1430000	3.132867e-04	2.900621e-05
144	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	0	1	0.000500	1672	300000	5.573333e-03	2.664031e-04
233	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	0	1	0.000500	8083	250000	3.233200e-02	6.933708e-04
377	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	0	1	0.000500	22701	240000	9.458750e-02	1.170821e-03
610	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	0	1	0.000500	45531	240000	1.897125e-01	1.568621e-03
987	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	0	1	0.000500	70417	240000	2.934042e-01	1.821668e-03
1597	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	0	1	0.000500	91873	240000	3.828042e-01	1.944690e-03
2584	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	0	1	0.000500	105194	240000	4.383083e-01	1.985132e-03
4181	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	0	1	0.000500	111011	240000	4.625458e-01	1.994796e-03
6765	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	0	1	0.000500	112775	240000	4.698958e-01	1.996788e-03
1	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	1	2	0.002000	23714	240000	9.880833e-02	1.193867e-03
2	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
21	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
34	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	1	2	0.002000	11	100230000	1.097476e-07	6.485667e-08
55	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	1	2	0.002000	401	4860000	8.251029e-05	8.075586e-06
89	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	1	2	0.002000	1533	300000	5.110000e-03	2.551487e-04
144	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	1	2	0.002000	14147	240000	5.894583e-02	9.422894e-04
233	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	1	2	0.002000	56948	240000	2.372833e-01	1.702024e-03
377	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	1	2	0.002000	118381	240000	4.932542e-01	2.000235e-03
610	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	1	2	0.002000	171242	240000	7.135083e-01	1.808864e-03
987	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	1	2	0.002000	202316	240000	8.429833e-01	1.455569e-03
1597	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	1	2	0.002000	217022	240000	9.042583e-01	1.177192e-03
2584	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	1	2	0.002000	223011	240000	9.292125e-01	1.026092e-03
4181	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	1	2	0.002000	225157	240000	9.381542e-01	9.637020e-04
6765	1000	(1.000000,0.500000,0.500000)	0.500000	1.000000	1	2	0.002000	225372	240000	9.390500e-01	9.571537e-04
1	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	0	1	0.000500	479	1320000	3.628788e-04	3.249160e-05
2	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
233	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	0	1	0.000500	4	100230000	3.990821e-08	3.911005e-08
377	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	0	1	0.000500	291	100230000	2.903322e-06	3.335832e-07
610	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	0	1	0.000500	387	18190000	2.127543e-05	2.119699e-06
987	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	0	1	0.000500	415	5610000	7.397504e-05	7.117069e-06
1597	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	0	1	0.000500	417	2570000	1.622568e-04	1.557241e-05
2584	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	0	1	0.000500	439	2000000	2.195000e-04	2.053103e-05
4181	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	0	1	0.000500	440	1880000	2.340426e-04	2.186622e-05
6765	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	0	1	0.000500	433	1790000	2.418994e-04	2.278214e-05
1	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	1	2	0.002000	705	500000	1.410000e-03	1.040098e-04
2	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
233	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	1	2	0.002000	158	100230000	1.576374e-06	2.458026e-07
377	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	1	2	0.002000	392	11990000	3.269391e-05	3.236479e-06
610	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	1	2	0.002000	432	2340000	1.846154e-04	1.740772e-05
987	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	1	2	0.002000	498	960000	5.187500e-04	4.554984e-05
1597	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	1	2	0.002000	573	780000	7.346154e-04	6.012834e-05
2584	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	1	2	0.002000	585	690000	8.478261e-04	6.867533e-05
4181	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	1	2	0.002000	560	620000	9.032258e-04	7.477599e-05
6765	1000	(0.999000,1.000000,1.000000)	0.001000	1.000000	1	2	0.002000	633	590000	1.072881e-03	8.353583e-05
1	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	0	1	0.000500	391	48510000	8.060194e-06	7.989350e-07
2	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
233	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
377	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
610	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	0	1	0.000500	3	100230000	2.993116e-08	3.387029e-08
987	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
1597	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	0	1	0.000500	1	100230000	9.977053e-09	1.955502e-08
2584	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	0	1	0.000500	3	100230000	2.993116e-08	3.387029e-08
4181	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	0	1	0.000500	11	100230000	1.097476e-07	6.485667e-08
6765	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	0	1	0.000500	15	100230000	1.496558e-07	7.573627e-08
1	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	1	2	0.002000	398	12040000	3.305648e-05	3.247611e-06
2	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
233	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
377	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	1	2	0.002000	7	100230000	6.983937e-08	5.173773e-08
610	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	1	2	0.002000	2	100230000	1.995411e-08	2.765498e-08
987	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	1	2	0.002000	12	100230000	1.197246e-07	6.774058e-08
1597	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	1	2	0.002000	18	100230000	1.795870e-07	8.296493e-08
2584	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	1	2	0.002000	17	100230000	1.696099e-07	8.062742e-08
4181	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	1	2	0.002000	9	100230000	8.979348e-08	5.866507e-08
6765	1000	(0.990000,1.000000,1.000000)	0.010000	1.000000	1	2	0.002000	21	100230000	2.095181e-07	8.961237e-08
1	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
2	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
233	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
377	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
610	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
987	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
1597	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
2584	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
4181	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
6765	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
1	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
2	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
233	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
377	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
610	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
987	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
1597	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
2584	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
4181	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
6765	1000	(0.900000,1.000000,1.000000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
1	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
2	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
233	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
377	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
610	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
987	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
1597	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
2584	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
4181	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
6765	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
1	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
2	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
233	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
377	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
610	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
987	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
1597	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
2584	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
4181	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
6765	1000	(0.500000,1.000000,1.000000)	0.500000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
1	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	0	1	0.000500	419	2450000	1.710204e-04	1.637419e-05
2	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
233	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	0	1	0.000500	6	100230000	5.986232e-08	4.789983e-08
377	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	0	1	0.000500	328	100230000	3.272473e-06	3.541560e-07
610	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	0	1	0.000500	388	15680000	2.474490e-05	2.462184e-06
987	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	0	1	0.000500	400	4480000	8.928571e-05	8.749609e-06
1597	1000	(0.999000,0.999000,1.000000)	0.001000	1.000000	0	1	0.000500	415	2540000	1.633858e-04	1.571849e-05
